decimalLatitude,decimalLongitude,scientificName
37.104499,-2.772988,Halimium umbellatum subsp. viscosum (Willk.) O.Bolòs & Vigo
37.10484,-3.026099,Prunus ramburii Boiss.
37.088524,-2.668786,Anthyllis cytisoides L.
37.104499,-2.772988,Fumana thymifolia Spach
37.10484,-3.026099,Rosa sicula Tratt.
37.088524,-2.668786,Coronilla juncea L.
37.073237,-2.981044,Crataegus monogyna subsp. brevispina (G.Kunze) Franco
37.100233,-3.026109,Pinus sylvestris Lour.
37.088524,-2.668786,Retama sphaerocarpa Boiss.
37.073237,-2.981044,Prunus ramburii Boiss.
37.100233,-3.026109,Juniperus oxycedrus Hochst.
37.104499,-2.772988,Ulex parviflorus Pourr.
37.100233,-3.026109,Quercus ilex subsp. ballota (Desf.) Bonafé
37.104499,-2.772988,Adenocarpus decorticans Boiss.
37.100233,-3.026109,Cytisus galianoi Talavera & P.E.Gibbs
37.073211,-2.992305,Carlina corymbosa L.
37.104499,-2.772988,Eryngium campestre L.
37.100233,-3.026109,Euphorbia nicaeensis Sebast. & Maur.
37.073211,-2.992305,Festuca scariosa Pau
37.104499,-2.772988,Thymus serpylloides subsp. gadorensis (Pau) Jalas
37.100233,-3.026109,Teucrium similatum T.Navarro & J.L.Rosúa
37.073211,-2.992305,Dactylis glomerata subsp. hispanica (Roth) Nyman
37.104499,-2.772988,Dactylis glomerata subsp. hispanica (Roth) Nyman
37.100233,-3.026109,Hieracium pilosella subsp. tricholepium Näg. & Peter
37.073211,-2.992305,Festuca indigesta Boiss.
37.104499,-2.772988,Koeleria vallesiana Asch. & Graebn.
37.100233,-3.026109,Dactylis glomerata subsp. hispanica (Roth) Nyman
37.073211,-2.992305,Crataegus monogyna subsp. brevispina (G.Kunze) Franco
37.064197,-3.0036,Pinus nigra Aiton
37.100233,-3.026109,Melica ciliata L.
37.073211,-2.992305,Prunus ramburii Boiss.
37.064197,-3.0036,Berberis hispanica Boiss. & Reut.
37.100233,-3.026109,Festuca indigesta Boiss.
37.073211,-2.992305,Rosa pouzinii Tratt.
37.064197,-3.0036,Quercus ilex subsp. ballota (Desf.) Bonafé
37.091243,-3.037279,Pinus sylvestris Lour.
37.082298,-2.992282,Pinus sylvestris Lour.
37.064197,-3.0036,Cerastium gibraltaricum Boiss.
37.091243,-3.037279,Berberis hispanica Boiss. & Reut.
37.064197,-3.0036,"Genista cinerea subsp. speciosa Rivas-Goday & T.Losa ex Rivas Mart., T.E.Díaz, Fern.Prieto, Loidi & Penas"
37.082298,-2.992282,Berberis hispanica Boiss. & Reut.
37.091243,-3.037279,Urtica dioica L.
37.064197,-3.0036,Erinacea anthyllis Link
37.082298,-2.992282,Quercus ilex subsp. ballota (Desf.) Bonafé
37.091243,-3.037279,Hormathophylla spinosa (L.) Kupfer
37.064197,-3.0036,Cytisus galianoi Talavera & P.E.Gibbs
37.082298,-2.992282,Cerastium gibraltaricum Boiss.
37.091243,-3.037279,Picnomon acarna (L.) Cass.
37.064197,-3.0036,Euphorbia nevadensis Boiss. & Reut.
37.082298,-2.992282,Helianthemum hirtum Mill.
37.091243,-3.037279,Cytisus scoparius subsp. reverchonii (Degen & Hervier) Rivas Goday & Rivas Mart.
37.064197,-3.0036,Eryngium campestre L.
37.082298,-2.992282,Genista versicolor Boiss. ex Steud.
37.086693,-3.03164,Pinus sylvestris Lour.
37.064197,-3.0036,Phlomis crinita Cav.
37.082298,-2.992282,Cytisus galianoi Talavera & P.E.Gibbs
37.07322,-3.003555,Marrubium supinum Hu. ex C.Pei
37.064197,-3.0036,Thymus serpylloides subsp. gadorensis (Pau) Jalas
37.082298,-2.992282,Adenocarpus decorticans Boiss.
37.07322,-3.003555,Thymus serpylloides subsp. gadorensis (Pau) Jalas
37.064197,-3.0036,Teucrium compactum Clem. ex Lag.
37.082298,-2.992282,Euphorbia nevadensis Boiss. & Reut.
37.07322,-3.003555,Teucrium lerrouxii Sennen
37.082298,-2.992282,Marrubium supinum Hu. ex C.Pei
37.064197,-3.0036,Helichrysum italicum var. serotinum (Boiss.) O.de Bolòs & J.Vigo
37.07322,-3.003555,Helichrysum italicum var. serotinum (Boiss.) O.de Bolòs & J.Vigo
37.082298,-2.992282,Thymus serpylloides subsp. gadorensis (Pau) Jalas
37.064197,-3.0036,Andryala ragusina L.
37.07322,-3.003555,Artemisia campestris var. glutinosa (Gay ex Bess.) Y.R.Ling
37.082298,-2.992282,Digitalis purpurea L.
37.064197,-3.0036,Festuca scariosa Pau
37.07322,-3.003555,Picnomon acarna (L.) Cass.
37.082298,-2.992282,"Chondrilla juncea Ledeb., 1833"
37.064197,-3.0036,Arrhenatherum elatius f. bulbosum (Willd.) T.Koyama
37.07322,-3.003555,Arrhenatherum elatius f. bulbosum (Willd.) T.Koyama
37.082298,-2.992282,Picnomon acarna (L.) Cass.
37.064223,-2.981024,Prunus ramburii Boiss.
37.064197,-3.0036,Avenula bromoides subsp. pauneroi Romero Zarco
37.07322,-3.003555,Festuca indigesta Boiss.
37.082298,-2.992282,Centaurea pulvinata (Blanca) Blanca
37.106738,-2.770044,Retama sphaerocarpa Boiss.
37.064197,-3.0036,Koeleria vallesiana Asch. & Graebn.
37.07322,-3.003555,Crataegus monogyna subsp. brevispina (G.Kunze) Franco
37.082298,-2.992282,Festuca elegans Boiss.
37.106738,-2.770044,Ulex parviflorus Pourr.
37.064197,-3.0036,Crataegus monogyna subsp. brevispina (G.Kunze) Franco
37.07322,-3.003555,Prunus ramburii Boiss.
37.082298,-2.992282,Festuca scariosa Pau
37.106738,-2.770044,Adenocarpus decorticans Boiss.
37.073045,-2.812321,Pteridium aquilinum (L.) Kuhn
37.064197,-3.0036,Prunus ramburii Boiss.
37.055179,-2.969813,Pinus sylvestris Lour.
37.082298,-2.992282,Arenaria pungens Nuttall
37.106738,-2.770044,Eryngium campestre L.
37.073045,-2.812321,Berberis hispanica Boiss. & Reut.
37.082233,-2.980997,Pinus nigra Aiton
37.055179,-2.969813,Helianthemum hirtum Mill.
37.082298,-2.992282,Festuca indigesta Boiss.
37.106738,-2.770044,Thymus pulegioides L.
37.073045,-2.812321,Quercus ilex subsp. ballota (Desf.) Bonafé
37.082233,-2.980997,Pinus sylvestris Lour.
37.055179,-2.969813,Sanguisorba minor Scop.
37.082298,-2.992282,Crataegus monogyna subsp. brevispina (G.Kunze) Franco
37.106738,-2.770044,Thymus serpylloides subsp. gadorensis (Pau) Jalas
37.073045,-2.812321,Sanguisorba minor Scop.
37.082233,-2.980997,Genista versicolor Boiss. ex Steud.
37.055179,-2.969813,Genista versicolor Boiss. ex Steud.
37.106738,-2.770044,Dactylis glomerata subsp. hispanica (Roth) Nyman
37.082298,-2.992282,Prunus ramburii Boiss.
37.073045,-2.812321,Genista versicolor Boiss. ex Steud.
37.082233,-2.980997,Cytisus galianoi Talavera & P.E.Gibbs
37.055179,-2.969813,Genista florida L.
37.106738,-2.770044,Koeleria vallesiana Asch. & Graebn.
37.046167,-2.981096,Quercus ilex subsp. ballota (Desf.) Bonafé
37.073045,-2.812321,Erinacea anthyllis Link
37.055179,-2.969813,Erinacea anthyllis Link
37.082233,-2.980997,Thymus serpylloides subsp. serpylloides
37.100226,-3.014821,Pinus sylvestris Lour.
37.046167,-2.981096,Helianthemum hirtum Mill.
37.073045,-2.812321,Adenocarpus decorticans Boiss.
37.055179,-2.969813,Cytisus galianoi Talavera & P.E.Gibbs
37.082233,-2.980997,Hieracium pilosella subsp. tricholepium Näg. & Peter
37.100226,-3.014821,Helleborus foetidus L.
37.046167,-2.981096,Ononis spinosa L.
37.073045,-2.812321,Bupleurum spinosum Gouan & Ill.Observ.Bot.
37.055179,-2.969813,Eryngium campestre L.
37.082233,-2.980997,Avenula bromoides subsp. pauneroi Romero Zarco
37.100226,-3.014821,Berberis hispanica Boiss. & Reut.
37.046167,-2.981096,Erinacea anthyllis Link
37.073045,-2.812321,Thymus serpylloides subsp. gadorensis (Pau) Jalas
37.055179,-2.969813,Thymus serpylloides subsp. gadorensis (Pau) Jalas
37.082233,-2.980997,Koeleria vallesiana Asch. & Graebn.
37.100226,-3.014821,Urtica dioica L.
37.046167,-2.981096,Eryngium campestre L.
37.073045,-2.812321,Teucrium compactum Clem. ex Lag.
37.055179,-2.969813,Thymus serpylloides subsp. serpylloides
37.082233,-2.980997,Agrostis canina L.
37.100226,-3.014821,Cerastium gibraltaricum Boiss.
37.046167,-2.981096,Thymus zygis L.
37.073045,-2.812321,Verbascum giganteum Willk.
37.055179,-2.969813,Helichrysum italicum var. serotinum (Boiss.) O.de Bolòs & J.Vigo
37.073211,-2.992305,Pinus sylvestris Lour.
37.100226,-3.014821,Salix atrocinerea Brot.
37.046167,-2.981096,Teucrium compactum Clem. ex Lag.
37.073045,-2.812321,Digitalis obscura L.
37.055179,-2.969813,Hieracium pilosella subsp. tricholepium Näg. & Peter
37.073211,-2.992305,Berberis hispanica Boiss. & Reut.
37.046167,-2.981096,Helichrysum italicum var. serotinum (Boiss.) O.de Bolòs & J.Vigo
37.100226,-3.014821,Geum L.
37.073045,-2.812321,Helichrysum italicum var. serotinum (Boiss.) O.de Bolòs & J.Vigo
37.055179,-2.969813,Avenula bromoides subsp. pauneroi Romero Zarco
37.073211,-2.992305,Helianthemum hirtum Mill.
37.046167,-2.981096,Artemisia campestris var. glutinosa (Gay ex Bess.) Y.R.Ling
37.100226,-3.014821,Cytisus galianoi Talavera & P.E.Gibbs
37.073045,-2.812321,Artemisia campestris var. glutinosa (Gay ex Bess.) Y.R.Ling
37.055179,-2.969813,Melica ciliata L.
37.073211,-2.992305,Erinacea anthyllis Link
37.046167,-2.981096,Carlina corymbosa L.
37.073045,-2.812321,Ptilostemon hispanicus (Lam.) Greuter
37.055179,-2.969813,Festuca indigesta Boiss.
37.100226,-3.014821,Hieracium pilosella subsp. tricholepium Näg. & Peter
37.073211,-2.992305,Cytisus galianoi Talavera & P.E.Gibbs
37.046167,-2.981096,Festuca scariosa Pau
37.073045,-2.812321,Carlina corymbosa L.
37.055208,-2.981082,Pinus nigra Aiton
37.100226,-3.014821,Centaurea pulvinata (Blanca) Blanca
37.073211,-2.992305,Adenocarpus decorticans Boiss.
37.046167,-2.981096,Avenula bromoides subsp. pauneroi Romero Zarco
37.073045,-2.812321,Festuca scariosa Pau
37.055208,-2.981082,Pinus sylvestris Lour.
37.100226,-3.014821,Dactylis glomerata subsp. hispanica (Roth) Nyman
37.073211,-2.992305,Euphorbia nevadensis Boiss. & Reut.
37.046167,-2.981096,Koeleria vallesiana Asch. & Graebn.
37.073045,-2.812321,Dactylis glomerata subsp. hispanica (Roth) Nyman
37.055208,-2.981082,Pinus uncinata Steud.
37.100226,-3.014821,Crataegus monogyna subsp. brevispina (G.Kunze) Franco
37.073211,-2.992305,Eryngium campestre L.
37.046167,-2.981096,Allium L.
37.073045,-2.812321,Avenula bromoides subsp. pauneroi Romero Zarco
37.055208,-2.981082,Ononis spinosa L.
37.100226,-3.014821,Rosa pouzinii Tratt.
37.073211,-2.992305,Phlomis crinita Cav.
37.046167,-2.981096,Teucrium bicoloreum Pau ex C.Vicioso
37.073045,-2.812321,Crataegus monogyna subsp. brevispina (G.Kunze) Franco
37.055208,-2.981082,Cytisus galianoi Talavera & P.E.Gibbs
37.100226,-3.014821,Acinos alpinus subsp. meridionalis (Nyman) P.W.Ball
37.046167,-2.981096,Paronychia suffruticosa DC.
37.073211,-2.992305,Marrubium supinum Hu. ex C.Pei
37.073045,-2.812321,Prunus ramburii Boiss.
37.073108,-2.801059,Castanea sativa Mill.
37.055208,-2.981082,Euphorbia nevadensis Boiss. & Reut.
37.041642,-2.981063,Pinus nigra Aiton
37.073211,-2.992305,Thymus serpylloides subsp. gadorensis (Pau) Jalas
37.073108,-2.801059,Quercus ilex subsp. ballota (Desf.) Bonafé
37.073045,-2.812321,Rosa micrantha Boreau
37.055208,-2.981082,Eryngium campestre L.
37.041642,-2.981063,Pinus pinaster Bess.
37.073211,-2.992305,Teucrium lerrouxii Sennen
37.064048,-2.801016,Berberis hispanica Boiss. & Reut.
37.073108,-2.801059,Ononis spinosa L.
37.055208,-2.981082,Marrubium supinum Hu. ex C.Pei
37.041642,-2.981063,Pinus sylvestris Lour.
37.073211,-2.992305,Artemisia campestris var. glutinosa (Gay ex Bess.) Y.R.Ling
37.064048,-2.801016,Quercus ilex subsp. ballota (Desf.) Bonafé
37.073108,-2.801059,Retama sphaerocarpa Boiss.
37.055208,-2.981082,Thymus serpylloides subsp. gadorensis (Pau) Jalas
37.041642,-2.981063,Quercus ilex subsp. ballota (Desf.) Bonafé
37.073211,-2.992305,Andryala ragusina L.
37.064048,-2.801016,"Dianthus pungens subsp. brachyanthus (Boiss.) Bernal, Fern.Casas, G.López, M.Laínz & Muñoz Garmendia"
37.073108,-2.801059,Adenocarpus decorticans Boiss.
37.055208,-2.981082,Verbascum giganteum Willk.
37.041642,-2.981063,Helianthemum hirtum Mill.
37.064013,-2.812523,Lactuca tenerrima Pourr.
37.064048,-2.801016,Rumex induratus Boiss. & Reut.
37.073108,-2.801059,Marrubium supinum Hu. ex C.Pei
37.055208,-2.981082,Artemisia campestris var. glutinosa (Gay ex Bess.) Y.R.Ling
37.041642,-2.981063,Sanguisorba minor Scop.
37.064013,-2.812523,Andryala integrifolia L.
37.064048,-2.801016,Sanguisorba minor Scop.
37.073108,-2.801059,Helichrysum italicum var. serotinum (Boiss.) O.de Bolòs & J.Vigo
37.041642,-2.981063,Erinacea anthyllis Link
37.064013,-2.812523,Picnomon acarna (L.) Cass.
37.055208,-2.981082,Carlina corymbosa L.
37.064048,-2.801016,Erinacea anthyllis Link
37.073108,-2.801059,Artemisia campestris var. glutinosa (Gay ex Bess.) Y.R.Ling
37.041642,-2.981063,Adenocarpus decorticans Boiss.
37.064013,-2.812523,Festuca scariosa Pau
37.055208,-2.981082,Juncus inflexus With.
37.064048,-2.801016,Adenocarpus decorticans Boiss.
37.073108,-2.801059,Andryala integrifolia L.
37.041642,-2.981063,Eryngium campestre L.
37.064013,-2.812523,Dactylis glomerata subsp. hispanica (Roth) Nyman
37.055208,-2.981082,Agrostis canina L.
37.064048,-2.801016,Bupleurum spinosum Gouan & Ill.Observ.Bot.
37.073108,-2.801059,"Chondrilla juncea Ledeb., 1833"
37.041642,-2.981063,Festuca scariosa Pau
37.064013,-2.812523,Crataegus monogyna subsp. brevispina (G.Kunze) Franco
37.064048,-2.801016,Phlomis crinita Cav.
37.055208,-2.981082,Crataegus monogyna subsp. brevispina (G.Kunze) Franco
37.073108,-2.801059,Carlina corymbosa L.
37.041642,-2.981063,Koeleria vallesiana Asch. & Graebn.
37.064013,-2.812523,Prunus ramburii Boiss.
37.073108,-2.801059,Juncus effusus L.
37.055208,-2.981082,Rosa canina L.
37.064048,-2.801016,Thymus mastichina Sibth. & Sm.
37.07322,-3.003555,Pinus sylvestris Lour.
37.064013,-2.812523,Rubus ulmifolius Schott
37.073108,-2.801059,Juncus inflexus With.
37.064223,-2.981024,Pinus sylvestris Lour.
37.064048,-2.801016,Thymus serpylloides subsp. gadorensis (Pau) Jalas
37.07322,-3.003555,Cerastium gibraltaricum Boiss.
37.064013,-2.812523,Rosa micrantha Boreau
37.073108,-2.801059,Festuca scariosa Pau
37.064223,-2.981024,Berberis hispanica Boiss. & Reut.
37.064048,-2.801016,Teucrium compactum Clem. ex Lag.
37.07322,-3.003555,Sanguisorba minor Scop.
37.059505,-2.801129,Pinus uncinata Steud.
37.073108,-2.801059,Dactylis glomerata subsp. hispanica (Roth) Nyman
37.064048,-2.801016,Rubia peregrina L.
37.064223,-2.981024,Reseda complicata Bory
37.07322,-3.003555,Genista versicolor Boiss. ex Steud.
37.059505,-2.801129,Berberis hispanica Boiss. & Reut.
37.073108,-2.801059,Festuca indigesta Boiss.
37.07322,-3.003555,Erinacea anthyllis Link
37.064048,-2.801016,Helichrysum italicum var. serotinum (Boiss.) O.de Bolòs & J.Vigo
37.064223,-2.981024,Genista versicolor Boiss. ex Steud.
37.059505,-2.801129,Quercus ilex subsp. ballota (Desf.) Bonafé
37.073108,-2.801059,Rosa canina L.
37.07322,-3.003555,Cytisus galianoi Talavera & P.E.Gibbs
37.064048,-2.801016,Artemisia campestris var. glutinosa (Gay ex Bess.) Y.R.Ling
37.064223,-2.981024,Erinacea anthyllis Link
37.059505,-2.801129,"Dianthus pungens subsp. brachyanthus (Boiss.) Bernal, Fern.Casas, G.López, M.Laínz & Muñoz Garmendia"
37.064048,-2.801016,Lactuca tenerrima Pourr.
37.07322,-3.003555,Phlomis crinita Cav.
37.073108,-2.801059,Rosa micrantha Boreau
37.064223,-2.981024,Cytisus galianoi Talavera & P.E.Gibbs
37.059505,-2.801129,Halimium umbellatum subsp. viscosum (Willk.) O.Bolòs & Vigo
37.059505,-2.801129,Avenula bromoides subsp. pauneroi Romero Zarco
37.064048,-2.801016,Hieracium pilosella subsp. tricholepium Näg. & Peter
37.082113,-2.812264,Pinus sylvestris Lour.
37.059505,-2.801129,Helianthemum hirtum Mill.
37.064223,-2.981024,Thymus serpylloides subsp. gadorensis (Pau) Jalas
37.059505,-2.801129,Koeleria vallesiana Asch. & Graebn.
37.064048,-2.801016,Ptilostemon hispanicus (Lam.) Greuter
37.082113,-2.812264,Berberis hispanica Boiss. & Reut.
37.059505,-2.801129,Erinacea anthyllis Link
37.064223,-2.981024,Artemisia campestris var. glutinosa (Gay ex Bess.) Y.R.Ling
37.059505,-2.801129,Fumana ericifolia Wallr.
37.064048,-2.801016,Carlina corymbosa L.
37.082113,-2.812264,Helianthemum cinereum Pers.
37.059505,-2.801129,Adenocarpus decorticans Boiss.
37.064223,-2.981024,Koeleria vallesiana Asch. & Graebn.
37.059505,-2.801129,Festuca indigesta Boiss.
37.064048,-2.801016,Festuca elegans Boiss.
37.082113,-2.812264,Hormathophylla spinosa (L.) Kupfer
37.059505,-2.801129,Eryngium campestre L.
37.064223,-2.981024,Festuca indigesta Boiss.
37.059505,-2.801129,Crataegus monogyna subsp. brevispina (G.Kunze) Franco
37.064048,-2.801016,Festuca scariosa Pau
37.082113,-2.812264,Genista versicolor Boiss. ex Steud.
37.106738,-2.770044,Pinus pinaster Bess.
37.059505,-2.801129,Bupleurum spinosum Gouan & Ill.Observ.Bot.
37.064048,-2.801016,Dactylis glomerata subsp. hispanica (Roth) Nyman
37.059505,-2.801129,Prunus ramburii Boiss.
37.082113,-2.812264,Erinacea anthyllis Link
37.106738,-2.770044,Quercus ilex subsp. ballota (Desf.) Bonafé
37.059505,-2.801129,Thymus serpylloides subsp. gadorensis (Pau) Jalas
37.064048,-2.801016,Koeleria vallesiana Asch. & Graebn.
37.059505,-2.801129,Rosa pouzinii Tratt.
37.082113,-2.812264,Bupleurum spinosum Gouan & Ill.Observ.Bot.
37.059505,-2.801129,Teucrium compactum Clem. ex Lag.
37.064048,-2.801016,Rosa pouzinii Tratt.
37.106738,-2.770044,Cistus albidus L.
37.059505,-2.801129,Paronychia suffruticosa DC.
37.082113,-2.812264,Thymus serpylloides subsp. gadorensis (Pau) Jalas
37.059505,-2.801129,Rubia peregrina L.
37.064013,-2.812523,Pteridium aquilinum (L.) Kuhn
37.106738,-2.770044,Halimium umbellatum subsp. viscosum (Willk.) O.Bolòs & Vigo
37.082113,-2.812264,Teucrium lerrouxii Sennen
37.063975,-2.789824,Pinus nigra Aiton
37.059505,-2.801129,Helichrysum italicum var. serotinum (Boiss.) O.de Bolòs & J.Vigo
37.064013,-2.812523,Berberis hispanica Boiss. & Reut.
37.064223,-2.981024,Crataegus monogyna subsp. brevispina (G.Kunze) Franco
37.063975,-2.789824,Quercus ilex subsp. ballota (Desf.) Bonafé
37.082113,-2.812264,Helichrysum italicum var. serotinum (Boiss.) O.de Bolòs & J.Vigo
37.059505,-2.801129,Artemisia campestris var. glutinosa (Gay ex Bess.) Y.R.Ling
37.064013,-2.812523,Quercus ilex subsp. ballota (Desf.) Bonafé
37.063975,-2.789824,Thymus serpylloides subsp. gadorensis (Pau) Jalas
37.063975,-2.789824,Lotus corniculatus L.
37.059505,-2.801129,Hieracium pilosella subsp. tricholepium Näg. & Peter
37.082113,-2.812264,Festuca indigesta Boiss.
37.064013,-2.812523,Rumex induratus Boiss. & Reut.
37.063975,-2.789824,Teucrium compactum Clem. ex Lag.
37.063975,-2.789824,Ulex parviflorus Pourr.
37.059505,-2.801129,Ptilostemon hispanicus (Lam.) Greuter
37.06852,-2.812298,Berberis hispanica Boiss. & Reut.
37.064013,-2.812523,Adenocarpus decorticans Boiss.
37.063975,-2.789824,Rubia peregrina L.
37.059505,-2.801129,Carlina corymbosa L.
37.063975,-2.789824,Adenocarpus decorticans Boiss.
37.06852,-2.812298,Quercus ilex subsp. ballota (Desf.) Bonafé
37.064013,-2.812523,Euphorbia characias L.
37.063975,-2.789824,Helichrysum italicum var. serotinum (Boiss.) O.de Bolòs & J.Vigo
37.059505,-2.801129,Festuca scariosa Pau
37.063975,-2.789824,Eryngium campestre L.
37.06852,-2.812298,Hormathophylla spinosa (L.) Kupfer
37.064013,-2.812523,Phlomis crinita Cav.
37.063975,-2.789824,Ptilostemon hispanicus (Lam.) Greuter
37.063975,-2.789824,Phlomis crinita Cav.
37.059505,-2.801129,Arrhenatherum elatius f. bulbosum (Willd.) T.Koyama
37.06852,-2.812298,Sanguisorba minor Scop.
37.06852,-2.812298,Eryngium campestre L.
37.063975,-2.789824,Festuca scariosa Pau
37.06852,-2.812298,Helichrysum italicum var. serotinum (Boiss.) O.de Bolòs & J.Vigo
37.06852,-2.812298,Bupleurum spinosum Gouan & Ill.Observ.Bot.
37.06852,-2.812298,Erinacea anthyllis Link
37.06852,-2.812298,Lactuca tenerrima Pourr.
37.06852,-2.812298,Helleborus foetidus L.
37.06852,-2.812298,Dactylis glomerata subsp. hispanica (Roth) Nyman
37.06852,-2.812298,Carlina corymbosa L.
37.06852,-2.812298,Koeleria vallesiana Asch. & Graebn.
37.06852,-2.812298,Adenocarpus decorticans Boiss.
37.06852,-2.812298,Thymus serpylloides subsp. gadorensis (Pau) Jalas
37.06852,-2.812298,Crataegus monogyna subsp. brevispina (G.Kunze) Franco
37.06852,-2.812298,Prunus ramburii Boiss.
37.06412,-2.823298,Sanguisorba minor Scop.
37.06852,-2.812298,Festuca scariosa Pau
37.06412,-2.823298,Erinacea anthyllis Link
37.06852,-2.812298,Hieracium pilosella subsp. tricholepium Näg. & Peter
37.06852,-2.812298,Rosa micrantha Boreau
37.06412,-2.823298,Genista versicolor Boiss. ex Steud.
37.06412,-2.823298,Pinus uncinata Steud.
37.06412,-2.823298,Phlomis crinita Cav.
37.06852,-2.812298,Festuca indigesta Boiss.
37.06412,-2.823298,Cytisus galianoi Talavera & P.E.Gibbs
37.06412,-2.823298,Thymus serpylloides subsp. gadorensis (Pau) Jalas
37.06412,-2.823298,Berberis hispanica Boiss. & Reut.
37.06412,-2.823298,Quercus ilex subsp. ballota (Desf.) Bonafé
37.06412,-2.823298,Festuca scariosa Pau
37.06412,-2.823298,Festuca indigesta Boiss.
37.06412,-2.823298,Hieracium pilosella subsp. tricholepium Näg. & Peter
